LLAVE,MUNICIPIO,CLAVECCT,NOMBRE,TURNO,PERIODO,TIPO,NIVEL,SUBNIVEL,NIV,SEREDU,SOSADMI,SEXO,TOTAL_DIS,CEGUERA,BAJA VISIÓN,SORDERA,HIPOACUSIA,SORDOCEGUERA,DISCAPACIDAD MOTRIZ,DISCAPACIDAD INTELECTUAL,DISCAPACIDAD PSICOSOCIAL,TRANSTORNO DEL ESPECTRO AUTISTA,DISCAPACIDAD MÚLTIPLE,TRANSTORNO POR DÉFICIT DE ATENCIÓN E HIPERACTIVIDAD,APTITUDES SOBRESALIENTES,OTRAS CONDICIONES,USAER CORRESPONDE
13DCC0235I1,TECOZAUTLA,13DCC0235I,LEONA VICARIO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DCC0258T1,HUEHUETLA,13DCC0258T,JUAN ESCUTIA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
13DCC0263E1,SAN BARTOLO TUTOTEPEC,13DCC0263E,LIC. BENITO JUAREZ,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
13DCC0269Z1,SAN FELIPE ORIZATLAN,13DCC0269Z,MIGUEL HIDALGO Y COSTILLA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DCC0276I1,TLANCHINOL,13DCC0276I,JUAN ESCUTIA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
13DCC0314V1,SAN BARTOLO TUTOTEPEC,13DCC0314V,NARCISO MENDOZA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
13DCC0341S1,CHILCUAUTLA,13DCC0341S,BENITO JUAREZ,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DCC0345O1,NICOLAS FLORES,13DCC0345O,LEONA VICARIO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
13DCC0368Z1,HUEJUTLA DE REYES,13DCC0368Z,LUIS DONALDO COLOSIO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,2,0,0,0,0,
13DCC0369Y1,HUEJUTLA DE REYES,13DCC0369Y,LEONA VICARIO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
13DCC0377G1,SAN SALVADOR,13DCC0377G,RA RAYO NFENI,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DCC0387N1,IXMIQUILPAN,13DCC0387N,30 DE ABRIL,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DCC0566Z1,IXMIQUILPAN,13DCC0566Z,RAFAEL RAMIREZ,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DCC0607I1,IXMIQUILPAN,13DCC0607I,NIĆ‘OS HEROES,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DCC0616Q1,CARDONAL,13DCC0616Q,MARGARITA MAZA DE JUAREZ,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
13DCC0618O1,CHILCUAUTLA,13DCC0618O,MARGARITA MAZA DE JUAREZ,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
13DCC0640Q1,HUEHUETLA,13DCC0640Q,GABRIELA MISTRAL,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
13DCC0648I1,IXMIQUILPAN,13DCC0648I,JOSEFA ORTIZ DE DOMINGUEZ,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DCC0661C1,TENANGO DE DORIA,13DCC0661C,MANUEL ACUĆ‘A,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DCC0690Y1,JALTOCAN,13DCC0690Y,JOSEFA ORTIZ DE DOMINGUEZ,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,5,0,1,0,0,0,0,0,0,1,0,2,0,1,
13DCC0740P1,SAN FELIPE ORIZATLAN,13DCC0740P,MOISES SAENZ,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
13DCC0743M1,SAN FELIPE ORIZATLAN,13DCC0743M,MIGUEL HIDALGO Y COSTILLA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DCC0750W1,HUEJUTLA DE REYES,13DCC0750W,ALVARO OBREGON,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
13DCC0754S1,HUEJUTLA DE REYES,13DCC0754S,CUAUHTEMOC,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
13DCC0801M1,HUAZALINGO,13DCC0801M,JOSE LOPEZ PORTILLO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,2,0,1,0,0,0,0,0,0,0,0,1,0,0,
13DCC0828T1,IXMIQUILPAN,13DCC0828T,FERNANDO MONTES DE OCA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,0,0,1,0,1,
13DCC0843L1,SAN FELIPE ORIZATLAN,13DCC0843L,CUAUHTEMOC,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DCC0847H1,ATLAPEXCO,13DCC0847H,NARCISO MENDOZA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DCC0857O1,HUEJUTLA DE REYES,13DCC0857O,MAURICIO SWADESH,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
13DCC0870I1,TULANCINGO DE BRAVO,13DCC0870I,FEDERICO FROEBEL,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
13DCC0877B1,ZIMAPAN,13DCC0877B,AMADO NERVO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DCC0913Q1,ACAXOCHITLAN,13DCC0913Q,JOSEFA ORTIZ DE DOMINGUEZ,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
13DCC0938Z1,SAN FELIPE ORIZATLAN,13DCC0938Z,VICENTE SUAREZ,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
13DCC0946H1,HUEHUETLA,13DCC0946H,MIGUEL HIDALGO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR INDIGENA,2,Indígena,Federal Transferido,TOTAL,2,0,0,0,0,1,0,0,0,0,0,1,0,0,
13DPB0006U1,TULANCINGO DE BRAVO,13DPB0006U,CUAUHTEMOC,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,2,0,0,1,0,0,0,0,0,1,0,0,0,0,
13DPB0009R1,SAN SALVADOR,13DPB0009R,CENTRO ESCOLAR 1979,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,2,0,0,0,0,0,1,1,0,0,0,0,0,0,
13DPB0035P1,HUEJUTLA DE REYES,13DPB0035P,NIĂO ARTILLERO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
13DPB0060O1,SAN BARTOLO TUTOTEPEC,13DPB0060O,JUSTO SIERRA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,1,1,0,0,0,
13DPB0062M1,SAN BARTOLO TUTOTEPEC,13DPB0062M,IGNACIO ALLENDE,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
13DPB0065J1,HUEHUETLA,13DPB0065J,PENSADOR MEXICANO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,1,0,0,0,1,
13DPB0067H1,XOCHIATIPAN,13DPB0067H,LIC. BENITO JUAREZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,2,0,0,1,0,0,0,0,0,0,0,0,0,1,
13DPB0070V1,YAHUALICA,13DPB0070V,ADOLFO LOPEZ MATEOS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DPB0073S1,CARDONAL,13DPB0073S,BENITO JUAREZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,3,0,0,0,1,0,0,0,0,1,1,0,0,0,
13DPB0075Q1,HUEHUETLA,13DPB0075Q,SALVADOR ALLENDE,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DPB0088U1,IXMIQUILPAN,13DPB0088U,EL NIGROMANTE,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
13DPB0096C1,ACAXOCHITLAN,13DPB0096C,NIĂOS HEROES DE CHAPULTEPEC,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,4,0,0,0,0,0,4,0,0,0,0,0,0,0,
13DPB0097B1,ACAXOCHITLAN,13DPB0097B,16 DE SEPTIEMBRE,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,18,0,3,0,1,0,2,2,0,0,0,0,2,8,
13DPB0100Z1,SAN FELIPE ORIZATLAN,13DPB0100Z,HERMANOS FLORES MAGON,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,1,0,0,0,1,
13DPB0102X1,HUEJUTLA DE REYES,13DPB0102X,19 DE ABRIL,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,2,0,0,0,0,0,0,1,0,0,0,1,0,0,
13DPB0119X1,SAN BARTOLO TUTOTEPEC,13DPB0119X,FRANCISCO VILLA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,4,0,0,0,0,0,0,2,0,0,2,0,0,0,
13DPB0120M1,SAN BARTOLO TUTOTEPEC,13DPB0120M,NARCISO MENDOZA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
13DPB0121L1,TEPEHUACAN DE GUERRERO,13DPB0121L,FRAY BARTOLOME DE LAS CASAS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,4,0,1,0,0,0,0,0,0,0,0,2,0,1,
13DPB0122K1,SAN BARTOLO TUTOTEPEC,13DPB0122K,PRIMERO DE MAYO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,3,0,0,0,0,0,0,1,0,0,1,1,0,0,
13DPB0129D1,SAN BARTOLO TUTOTEPEC,13DPB0129D,MIGUEL HIDALGO Y COSTILLA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
13DPB0131S1,JALTOCAN,13DPB0131S,IGNACIO ZARAGOZA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,2,0,0,0,0,0,0,1,0,1,0,0,0,0,
13DPB0135O1,TASQUILLO,13DPB0135O,FRAY BARTOLOME DE LAS CASAS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,2,0,0,0,0,0,0,1,0,0,1,0,0,0,
13DPB0144W1,TENANGO DE DORIA,13DPB0144W,LAZARO CARDENAS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
13DPB0145V1,TENANGO DE DORIA,13DPB0145V,IGNACIO ALLENDE,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,10,0,6,0,0,0,0,2,0,0,0,0,0,2,
13DPB0147T1,TENANGO DE DORIA,13DPB0147T,ADOLFO LOPEZ MATEOS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
13DPB0149R1,TENANGO DE DORIA,13DPB0149R,AMADO NERVO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,3,0,0,0,0,0,0,0,0,0,0,0,0,3,
13DPB0150G1,TENANGO DE DORIA,13DPB0150G,18 DE MARZO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,15,4,2,1,0,0,2,4,0,1,1,0,0,0,
13DPB0151F1,TENANGO DE DORIA,13DPB0151F,IGNACIO ZARAGOZA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,4,0,3,0,0,0,0,1,0,0,0,0,0,0,
13DPB0155B1,HUEHUETLA,13DPB0155B,ASPIRACION CAMPESINA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
13DPB0164J1,TULANCINGO DE BRAVO,13DPB0164J,VEINTE DE NOVIEMBRE,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,3,0,0,1,0,0,0,0,0,2,0,0,0,0,
13DPB0167G1,XOCHIATIPAN,13DPB0167G,CRISTOBAL COLON,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,
13DPB0176O1,XOCHIATIPAN,13DPB0176O,NICOLAS BRAVO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
13DPB0189S1,CARDONAL,13DPB0189S,IGNACIO MANUEL ALTAMIRANO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DPB0195C1,YAHUALICA,13DPB0195C,NETZAHUALCOYOTL,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,4,0,1,0,0,0,1,1,0,0,1,0,0,0,
13DPB0199Z1,YAHUALICA,13DPB0199Z,24 DE FEBRERO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,
13DPB0201X1,TLANCHINOL,13DPB0201X,MIGUEL HIDALGO Y COSTILLA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
13DPB0206S1,TECOZAUTLA,13DPB0206S,GRAL. LAZARO CARDENAS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
13DPB0210E1,IXMIQUILPAN,13DPB0210E,BENITO JUAREZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DPB0212C1,IXMIQUILPAN,13DPB0212C,CUAUHTEMOC,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
13DPB0217Y1,CARDONAL,13DPB0217Y,GUADALUPE VICTORIA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
13DPB0218X1,TIANGUISTENGO,13DPB0218X,JUSTO SIERRA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
13DPB0220L1,HUEJUTLA DE REYES,13DPB0220L,20 DE NOVIEMBRE,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,4,2,0,0,0,0,0,0,0,0,1,1,0,0,
13DPB0224H1,CARDONAL,13DPB0224H,PROGRESO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
13DPB0236M1,TENANGO DE DORIA,13DPB0236M,AQUILES SERDAN,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,6,0,0,0,0,0,0,1,0,0,0,0,0,5,
13DPB0238K1,ACAXOCHITLAN,13DPB0238K,VICENTE GUERRERO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,6,0,2,0,0,0,0,4,0,0,0,0,0,0,
13DPB0246T1,SAN BARTOLO TUTOTEPEC,13DPB0246T,RAFAEL VEGA SANCHEZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
13DPB0253C1,HUICHAPAN,13DPB0253C,MIGUEL HIDALGO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,2,0,0,1,0,0,0,1,0,0,0,0,0,0,
13DPB0257Z1,CARDONAL,13DPB0257Z,NETZAHUALCOYOTL,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
13DPB0258Y1,ZIMAPAN,13DPB0258Y,IGNACIO ALLENDE,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
13DPB0262K1,ATLAPEXCO,13DPB0262K,LAZARO CARDENAS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
13DPB0263J1,YAHUALICA,13DPB0263J,BENITO JUAREZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,3,0,0,3,0,0,0,0,0,0,0,0,0,0,
13DPB0266G1,CARDONAL,13DPB0266G,IGNACIO ZARAGOZA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,6,0,4,0,0,0,0,1,0,0,0,0,0,1,
13DPB0267F1,CARDONAL,13DPB0267F,IGNACIO ALLENDE,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
13DPB0270T1,HUAZALINGO,13DPB0270T,GOMEZ FARIAS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
13DPB0276N1,IXMIQUILPAN,13DPB0276N,BENITO JUAREZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,2,0,2,0,0,0,0,0,0,0,0,0,0,0,
13DPB0278L1,IXMIQUILPAN,13DPB0278L,GRAL. LAZARO CARDENAS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
13DPB0280Z1,IXMIQUILPAN,13DPB0280Z,5 DE MAYO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,6,0,3,0,0,0,0,1,0,0,1,1,0,0,
13DPB0284W1,HUEJUTLA DE REYES,13DPB0284W,MEXICO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
13DPB0285V1,IXMIQUILPAN,13DPB0285V,DIEZ DE MAYO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,2,0,0,0,0,0,1,0,0,0,0,0,0,1,
13DPB0286U1,SAN FELIPE ORIZATLAN,13DPB0286U,CUAUHTEMOC,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
13DPB0301W1,ALFAJAYUCAN,13DPB0301W,FRAY BARTOLOME DE LAS CASAS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
13DPB0302V1,SAN SALVADOR,13DPB0302V,RAZA OTOMI,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
13DPB0303U1,CHILCUAUTLA,13DPB0303U,LAZARO CARDENAS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
13DPB0306R1,TECOZAUTLA,13DPB0306R,NICOLAS ROMERO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DPB0314Z1,IXMIQUILPAN,13DPB0314Z,LAZARO CARDENAS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DPB0319V1,IXMIQUILPAN,13DPB0319V,CINCO DE MAYO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,4,0,0,0,0,0,0,2,0,1,1,0,0,0,
13DPB0321J1,HUAZALINGO,13DPB0321J,MIGUEL HIDALGO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
13DPB0328C1,SAN FELIPE ORIZATLAN,13DPB0328C,MIGUEL HIDALGO Y COSTILLA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
13DPB0338J1,SAN SALVADOR,13DPB0338J,FRANCISCO I. MADERO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,TOTAL,2,0,0,1,0,0,1,0,0,0,0,0,0,0,
